order_id,customer_id,order_date,order_status,payment_method,shipping_country,shipping_fee,discount,marketing_campaign_id,order_amount
O0000287,C04019,2023-11-23T09:01:00,completed,credit_card,Germany,3.99,0.0,,103.9
O0000288,C01876,2024-05-13T10:29:00,completed,google_pay,Brazil,5.99,0.0,,62.83
O0000289,C04019,2023-11-26T18:48:00,completed,paypal,Germany,0.0,0.0,,7.1
O0000290,C04019,2023-03-09T09:04:00,completed,google_pay,Germany,3.99,0.0,,50.46
O0000291,C04019,2025-01-16T19:29:00,completed,bank_transfer,Germany,3.99,20.0,CAM108,3.23
O0000292,C00248,2023-02-21T05:20:00,completed,bank_transfer,United Kingdom,5.99,5.0,CAM103,41.93
O0000293,C03985,2024-12-23T08:37:00,completed,credit_card,Germany,3.99,0.0,CAM106,30.17
O0000294,C03387,2022-08-25T09:03:00,completed,google_pay,Brazil,3.99,0.0,CAM109,47.93
O0000295,C04019,2024-06-20T12:45:00,completed,paypal,Germany,5.99,5.0,CAM101,35.98
O0000296,C00248,2025-03-05T15:27:00,completed,apple_pay,United Kingdom,3.99,0.0,,25.58
O0000297,C04019,2023-08-09T19:46:00,completed,bank_transfer,Germany,3.99,0.0,,193.21
O0000298,C02243,2025-05-14T13:18:00,cancelled,credit_card,United Kingdom,5.99,0.0,,79.21
O0000299,C04019,2022-09-04T05:16:00,completed,apple_pay,Germany,3.99,0.0,,94.27
O0000300,C04019,2023-08-13T18:57:00,completed,apple_pay,Germany,5.99,0.0,,61.96
O0000301,C04019,2023-12-29T23:43:00,completed,google_pay,Germany,3.99,0.0,,45.01
O0000302,C01073,2024-02-06T13:31:00,completed,apple_pay,Canada,5.99,15.0,CAM104,30.22
O0000303,C00901,2024-05-27T17:08:00,completed,credit_card,India,3.99,0.0,,33.53
O0000304,C04019,2025-03-15T12:57:00,completed,credit_card,Germany,3.99,0.0,,38.12
O0000305,C02771,2023-03-16T08:39:00,completed,google_pay,United States,3.99,0.0,,17.0
O0000306,C04019,2023-03-18T07:48:00,completed,apple_pay,Germany,5.99,0.0,,52.93
O0000307,C00248,2024-04-21T09:15:00,completed,credit_card,United Kingdom,3.99,0.0,,11.95
O0000308,C04019,2025-02-07T16:57:00,completed,paypal,Germany,9.99,0.0,,31.02
O0000309,C04019,2024-04-08T04:15:00,completed,google_pay,Germany,3.99,0.0,,82.47
O0000310,C04117,2024-09-04T08:07:00,completed,credit_card,United States,3.99,0.0,,65.43
O0000311,C04019,2023-09-27T03:46:00,completed,google_pay,Germany,3.99,0.0,,86.61
O0000312,C04019,2023-10-19T02:15:00,completed,credit_card,Germany,9.99,0.0,,25.62
O0000313,C04019,2024-07-02T18:57:00,completed,google_pay,Germany,0.0,0.0,,9.38
O0000314,C01876,2024-01-08T19:57:00,completed,google_pay,Brazil,5.99,0.0,,17.75
O0000315,C04019,2024-11-27T21:23:00,completed,credit_card,Germany,5.99,0.0,,19.02
O0000316,C04019,2022-03-14T02:29:00,completed,bank_transfer,Germany,3.99,0.0,,18.55
O0000317,C04019,2022-09-18T03:44:00,completed,bank_transfer,Germany,5.99,0.0,CAM108,48.24
O0000318,C00248,2022-01-09T05:33:00,completed,paypal,United Kingdom,3.99,0.0,CAM105,26.14
O0000319,C04019,2025-05-19T21:04:00,completed,paypal,Germany,3.99,0.0,,23.76
O0000320,C00248,2022-03-20T16:13:00,completed,bank_transfer,United Kingdom,3.99,0.0,,37.62
O0000321,C04019,2023-02-02T09:37:00,completed,google_pay,Germany,3.99,0.0,CAM102,25.8
O0000322,C04019,2025-06-14T05:32:00,completed,google_pay,Germany,3.99,0.0,,25.55
O0000323,C04019,2022-01-12T06:57:00,completed,bank_transfer,Germany,9.99,0.0,,51.43
O0000324,C04019,2025-02-19T22:18:00,completed,apple_pay,Germany,3.99,0.0,,206.75
O0000325,C00248,2023-06-24T08:04:00,completed,credit_card,United Kingdom,3.99,0.0,,51.62
O0000326,C00248,2024-02-22T10:33:00,completed,google_pay,United Kingdom,3.99,0.0,,38.25
O0000327,C04019,2024-04-30T16:27:00,completed,credit_card,Germany,3.99,20.0,CAM103,0.0
O0000328,C04019,2022-10-19T16:14:00,completed,credit_card,Germany,3.99,0.0,CAM106,21.51
O0000329,C04019,2025-07-02T21:04:00,completed,apple_pay,Germany,3.99,0.0,,29.47
O0000330,C04019,2025-07-13T10:12:00,completed,bank_transfer,Germany,5.99,0.0,,38.24
O0000331,C04019,2024-01-25T07:38:00,completed,apple_pay,Germany,3.99,0.0,,24.84
O0000332,C01379,2025-07-03T17:36:00,completed,bank_transfer,United States,3.99,0.0,,137.97
O0000333,C04019,2022-07-09T16:02:00,completed,paypal,Germany,3.99,0.0,,28.28
O0000334,C04019,2024-07-13T01:04:00,completed,apple_pay,Germany,3.99,0.0,,50.98
O0000335,C04019,2023-04-07T03:17:00,completed,paypal,Germany,3.99,0.0,,22.02
O0000336,C02175,2025-05-20T08:36:00,completed,google_pay,India,3.99,0.0,,43.27
O0000337,C04019,2022-11-07T10:59:00,returned,paypal,Germany,0.0,0.0,,22.18
O0000338,C04019,2023-10-24T18:04:00,cancelled,credit_card,Germany,3.99,0.0,,196.22
O0000339,C04019,2023-04-03T07:01:00,completed,credit_card,Germany,3.99,0.0,,14.9
O0000340,C03539,2024-12-15T11:49:00,completed,google_pay,Brazil,9.99,0.0,,68.86
O0000341,C04019,2025-02-18T16:11:00,completed,google_pay,Germany,9.99,0.0,,61.12
O0000342,C00248,2025-01-05T02:31:00,completed,google_pay,United Kingdom,0.0,0.0,,22.49
O0000343,C04019,2024-03-16T16:59:00,completed,google_pay,Germany,3.99,0.0,,42.92
O0000344,C04019,2024-10-13T00:06:00,completed,google_pay,Germany,3.99,0.0,,133.02
O0000345,C01876,2024-06-03T07:12:00,completed,apple_pay,Brazil,3.99,0.0,,106.74
O0000346,C00248,2025-08-16T21:39:00,completed,bank_transfer,United Kingdom,5.99,0.0,,29.13
O0000347,C04019,2024-11-29T02:05:00,completed,paypal,Germany,3.99,0.0,,81.7
O0000348,C04019,2025-05-29T15:43:00,completed,apple_pay,Germany,3.99,0.0,CAM102,19.4
O0000349,C04019,2023-02-03T17:05:00,completed,paypal,Germany,3.99,0.0,,96.99
O0000350,C04019,2023-10-25T21:05:00,completed,credit_card,Germany,5.99,0.0,,73.99
O0000351,C04019,2023-06-27T09:45:00,completed,google_pay,Germany,5.99,0.0,,41.5
O0000352,C04019,2022-03-26T11:39:00,completed,paypal,Germany,3.99,0.0,,22.64
O0000353,C04019,2022-09-23T07:05:00,completed,credit_card,Germany,3.99,0.0,,114.1
O0000354,C04019,2022-04-20T08:22:00,completed,credit_card,Germany,3.99,15.0,CAM104,24.19
O0000355,C00248,2024-05-19T13:51:00,completed,apple_pay,United Kingdom,3.99,0.0,,19.45
O0000356,C04019,2025-08-17T01:00:00,completed,bank_transfer,Germany,3.99,0.0,,29.01
O0000357,C00248,2022-12-30T20:54:00,completed,paypal,United Kingdom,3.99,15.0,CAM106,0.0
O0000358,C00248,2022-10-20T09:54:00,completed,paypal,United Kingdom,3.99,0.0,,180.01
O0000359,C01876,2025-07-31T08:01:00,completed,credit_card,Brazil,3.99,0.0,,73.7
O0000360,C04019,2024-08-08T18:22:00,completed,paypal,Germany,0.0,0.0,,14.55
O0000361,C00248,2024-07-13T15:00:00,completed,apple_pay,United Kingdom,5.99,0.0,,51.16
O0000362,C01876,2025-02-15T19:41:00,completed,apple_pay,Brazil,3.99,0.0,,33.53
O0000363,C04019,2022-10-02T13:40:00,completed,paypal,Germany,3.99,0.0,,18.54
O0000364,C02771,2022-12-03T16:39:00,completed,apple_pay,United States,3.99,20.0,CAM110,61.34
O0000365,C04019,2024-09-05T06:37:00,completed,google_pay,Germany,5.99,0.0,,21.47
O0000366,C04630,2022-06-28T19:38:00,completed,credit_card,United States,5.99,0.0,CAM101,66.41
O0000367,C01876,2025-05-03T23:09:00,completed,apple_pay,Brazil,3.99,15.0,CAM108,25.69
O0000368,C04019,2023-07-05T23:01:00,completed,credit_card,Germany,5.99,0.0,,50.69
O0000369,C04019,2024-06-29T07:29:00,completed,apple_pay,Germany,3.99,0.0,,154.18
O0000370,C00248,2024-05-23T07:23:00,completed,google_pay,United Kingdom,3.99,0.0,,14.08
O0000371,C04461,2022-05-02T22:47:00,completed,apple_pay,United States,5.99,0.0,,48.05
O0000372,C04019,2022-09-12T03:53:00,completed,bank_transfer,Germany,3.99,10.0,CAM103,22.38
O0000373,C04019,2024-08-15T03:59:00,cancelled,apple_pay,Germany,3.99,0.0,,23.3
O0000374,C04019,2024-07-28T10:53:00,completed,paypal,Germany,0.0,0.0,,25.65
O0000375,C04019,2023-06-29T17:44:00,completed,bank_transfer,Germany,3.99,0.0,,60.73
O0000376,C04019,2022-04-23T14:05:00,completed,paypal,Germany,3.99,0.0,,10.77
O0000377,C00248,2022-06-25T04:40:00,completed,credit_card,United Kingdom,5.99,0.0,,60.86
O0000378,C04019,2024-04-22T11:18:00,completed,apple_pay,Germany,3.99,0.0,,48.28
O0000379,C04019,2022-02-20T13:32:00,completed,credit_card,Germany,5.99,0.0,,46.69
O0000380,C04019,2024-09-15T02:42:00,completed,apple_pay,Germany,3.99,0.0,CAM103,131.55
O0000381,C04019,2024-03-08T18:53:00,completed,google_pay,Germany,5.99,0.0,,22.01
O0000382,C04019,2023-09-18T13:02:00,completed,paypal,Germany,3.99,0.0,,19.62
O0000383,C04019,2024-08-15T14:11:00,completed,bank_transfer,Germany,0.0,0.0,,21.9
O0000384,C04019,2024-08-31T22:16:00,completed,credit_card,Germany,5.99,0.0,,78.59
O0000385,C04019,2022-11-20T00:45:00,completed,paypal,Germany,9.99,0.0,,119.13
O0000386,C00248,2024-09-12T13:28:00,completed,apple_pay,United Kingdom,5.99,0.0,,78.45
O0000387,C04938,2024-07-19T11:07:00,completed,credit_card,Australia,5.99,10.0,CAM102,42.74
O0000388,C04019,2023-06-14T09:40:00,completed,credit_card,Germany,0.0,15.0,CAM106,0.0
O0000389,C04019,2024-12-09T03:36:00,completed,google_pay,Germany,9.99,0.0,,34.89
O0000390,C04019,2024-08-06T23:46:00,completed,credit_card,Germany,3.99,0.0,,34.22
O0000391,C00248,2024-09-04T02:12:00,completed,bank_transfer,United Kingdom,0.0,5.0,CAM106,3.48
O0000392,C00248,2022-04-24T08:10:00,completed,bank_transfer,United Kingdom,3.99,0.0,,32.35
O0000393,C04019,2025-07-07T00:48:00,completed,credit_card,Germany,3.99,0.0,,13.1
O0000394,C04019,2023-04-13T14:58:00,completed,apple_pay,Germany,9.99,0.0,,23.8
O0000395,C04019,2022-02-07T03:07:00,completed,credit_card,Germany,3.99,0.0,CAM102,21.16
O0000396,C00248,2025-08-11T21:01:00,completed,bank_transfer,United Kingdom,0.0,5.0,CAM105,1.01
O0000397,C04019,2024-01-01T18:24:00,completed,paypal,Germany,3.99,0.0,,41.01
O0000398,C04019,2023-06-13T23:24:00,completed,credit_card,Germany,3.99,0.0,,10.48
O0000399,C04019,2022-10-06T21:02:00,completed,apple_pay,Germany,5.99,0.0,,51.84
O0000400,C02743,2023-11-19T04:14:00,completed,apple_pay,United Kingdom,5.99,0.0,,174.82
O0000401,C00248,2024-01-02T14:46:00,completed,google_pay,United Kingdom,3.99,5.0,CAM105,22.36
O0000402,C00248,2025-01-20T23:35:00,completed,google_pay,United Kingdom,0.0,0.0,,110.05
O0000403,C00248,2024-07-28T04:55:00,completed,apple_pay,United Kingdom,3.99,0.0,,160.28
O0000404,C03832,2022-12-17T06:54:00,completed,credit_card,France,5.99,0.0,CAM108,27.85
O0000405,C04019,2025-05-09T05:22:00,completed,paypal,Germany,5.99,0.0,,11.5
O0000406,C04019,2024-05-04T04:59:00,completed,bank_transfer,Germany,3.99,0.0,,43.55
O0000407,C02841,2023-04-29T02:06:00,completed,apple_pay,India,3.99,0.0,,11.69
O0000408,C02771,2022-12-04T10:47:00,completed,apple_pay,United States,5.99,0.0,,37.78
O0000409,C04019,2024-11-18T18:54:00,completed,google_pay,Germany,5.99,0.0,,62.56
O0000410,C04019,2024-04-05T04:21:00,completed,paypal,Germany,3.99,0.0,,56.48
O0000411,C04019,2024-08-27T02:31:00,completed,credit_card,Germany,0.0,0.0,,7.1
O0000412,C01379,2024-06-11T16:26:00,completed,google_pay,United States,3.99,0.0,,20.6
O0000413,C04019,2023-07-11T06:50:00,completed,paypal,Germany,3.99,20.0,CAM102,9.22
O0000414,C04019,2022-10-21T22:32:00,completed,paypal,Germany,9.99,0.0,,112.82
O0000415,C04019,2022-02-05T05:47:00,completed,apple_pay,Germany,3.99,5.0,CAM110,30.21
O0000416,C04019,2024-08-23T17:48:00,completed,apple_pay,Germany,3.99,0.0,,13.93
O0000417,C04019,2022-09-27T12:19:00,completed,apple_pay,Germany,9.99,0.0,,38.39
O0000418,C00248,2023-05-28T15:53:00,completed,paypal,United Kingdom,0.0,0.0,,141.44
O0000419,C04019,2022-04-14T16:19:00,completed,paypal,Germany,5.99,0.0,,11.9
O0000420,C04019,2022-11-28T04:26:00,completed,apple_pay,Germany,3.99,0.0,,114.1
O0000421,C00248,2023-04-04T02:01:00,completed,google_pay,United Kingdom,3.99,0.0,,176.15
O0000422,C01876,2022-05-23T00:44:00,completed,google_pay,Brazil,3.99,0.0,,67.02
O0000423,C04019,2023-02-20T20:04:00,cancelled,google_pay,Germany,3.99,0.0,,22.02
O0000424,C02771,2024-01-25T02:11:00,completed,bank_transfer,United States,3.99,0.0,,34.14
O0000425,C04019,2023-08-13T05:18:00,completed,credit_card,Germany,3.99,0.0,,33.34
O0000426,C04019,2025-04-23T19:04:00,completed,google_pay,Germany,3.99,20.0,CAM106,49.33
O0000427,C00248,2024-08-28T17:55:00,completed,credit_card,United Kingdom,3.99,0.0,,110.17
O0000428,C04019,2023-05-02T08:18:00,completed,google_pay,Germany,3.99,0.0,,12.0
O0000429,C04019,2023-02-27T00:04:00,completed,paypal,Germany,3.99,0.0,,61.14
O0000430,C03832,2023-10-09T00:05:00,completed,credit_card,France,0.0,0.0,CAM104,107.68
O0000431,C01876,2022-02-18T19:06:00,completed,paypal,Brazil,5.99,0.0,CAM108,22.6
O0000432,C04019,2022-10-06T02:03:00,returned,paypal,Germany,3.99,0.0,,23.77
O0000433,C04019,2024-09-13T00:02:00,completed,google_pay,Germany,5.99,0.0,CAM109,41.83
O0000434,C04019,2022-08-03T06:00:00,completed,paypal,Germany,5.99,0.0,,25.76
O0000435,C04019,2023-08-13T19:26:00,completed,paypal,Germany,3.99,0.0,,24.57
O0000436,C00248,2023-12-04T21:24:00,completed,bank_transfer,United Kingdom,5.99,0.0,,43.86
O0000437,C00248,2024-03-26T18:53:00,completed,bank_transfer,United Kingdom,0.0,15.0,CAM101,35.01
O0000438,C04938,2022-01-15T16:22:00,completed,bank_transfer,Australia,9.99,0.0,,47.03
O0000439,C04019,2023-02-23T11:22:00,completed,credit_card,Germany,3.99,5.0,CAM101,22.48
O0000440,C03985,2024-03-31T21:21:00,completed,bank_transfer,Germany,3.99,0.0,,20.29
O0000441,C00248,2022-05-07T15:14:00,completed,bank_transfer,United Kingdom,5.99,0.0,,31.73
O0000442,C04019,2023-03-19T08:01:00,cancelled,bank_transfer,Germany,5.99,0.0,,62.99
O0000443,C04019,2024-12-11T16:28:00,completed,paypal,Germany,3.99,0.0,,145.43
O0000444,C04019,2024-02-10T21:11:00,completed,apple_pay,Germany,3.99,0.0,,20.82
O0000445,C00248,2022-07-26T14:09:00,completed,paypal,United Kingdom,3.99,0.0,,51.47
O0000446,C01379,2023-08-22T09:19:00,completed,apple_pay,United States,3.99,0.0,,14.91
O0000447,C04019,2025-05-03T10:33:00,completed,bank_transfer,Germany,5.99,0.0,CAM108,10.18
O0000448,C04019,2023-12-31T07:26:00,returned,bank_transfer,Germany,5.99,0.0,,57.43
O0000449,C00248,2023-02-02T04:50:00,completed,google_pay,United Kingdom,3.99,0.0,,8.99
O0000450,C00248,2025-08-17T08:06:00,completed,google_pay,United Kingdom,3.99,0.0,,12.47
O0000451,C04019,2024-04-24T19:57:00,completed,apple_pay,Germany,3.99,0.0,,131.55
O0000452,C04019,2023-09-12T05:49:00,completed,google_pay,Germany,3.99,0.0,,14.9
O0000453,C02771,2022-07-27T07:56:00,completed,apple_pay,United States,3.99,0.0,,65.24
O0000454,C04019,2024-11-01T06:03:00,completed,apple_pay,Germany,3.99,0.0,,49.84
O0000455,C00248,2025-09-05T19:58:00,completed,apple_pay,United Kingdom,3.99,0.0,,35.78
O0000456,C00248,2022-06-10T10:38:00,completed,credit_card,United Kingdom,5.99,0.0,,19.0
O0000457,C04019,2022-05-27T02:21:00,completed,bank_transfer,Germany,5.99,0.0,,56.36
O0000458,C04019,2025-07-22T08:03:00,completed,google_pay,Germany,5.99,0.0,,119.01
O0000459,C04019,2022-02-28T00:30:00,completed,apple_pay,Germany,3.99,0.0,,148.91
O0000460,C04019,2023-07-16T17:36:00,completed,paypal,Germany,3.99,0.0,,20.6
O0000461,C00248,2022-01-27T11:09:00,completed,credit_card,United Kingdom,5.99,5.0,CAM107,56.96
O0000462,C00248,2024-07-29T08:57:00,completed,credit_card,United Kingdom,5.99,0.0,,49.55
O0000463,C03832,2022-11-04T11:31:00,completed,bank_transfer,France,3.99,0.0,CAM110,21.1
O0000464,C04019,2023-11-06T00:27:00,completed,paypal,Germany,3.99,0.0,,73.06
O0000465,C04019,2024-12-01T00:22:00,completed,google_pay,Germany,3.99,0.0,CAM109,16.66
O0000466,C04019,2025-05-03T21:13:00,completed,paypal,Germany,0.0,0.0,,12.43
O0000467,C04019,2025-08-06T14:13:00,completed,paypal,Germany,3.99,0.0,,114.1
O0000468,C04019,2023-11-22T14:13:00,completed,paypal,Germany,9.99,0.0,CAM103,30.37
O0000469,C02771,2022-11-05T09:43:00,completed,paypal,United States,3.99,10.0,CAM109,15.35
O0000470,C00248,2023-12-05T20:41:00,completed,credit_card,United Kingdom,3.99,0.0,CAM102,38.72
O0000471,C00248,2023-10-20T08:20:00,completed,google_pay,United Kingdom,5.99,0.0,,46.01
O0000472,C04994,2022-04-27T04:40:00,completed,google_pay,Germany,5.99,0.0,,13.62
O0000473,C04019,2023-05-10T13:09:00,completed,credit_card,Germany,5.99,0.0,,22.34
O0000474,C04019,2024-12-12T02:14:00,returned,credit_card,Germany,3.99,0.0,,40.08
O0000475,C04019,2022-05-24T23:11:00,completed,credit_card,Germany,3.99,0.0,,36.22
O0000476,C04019,2022-12-12T19:12:00,completed,paypal,Germany,5.99,0.0,,24.01
O0000477,C04019,2025-02-21T07:20:00,completed,bank_transfer,Germany,3.99,0.0,,21.51
O0000478,C04019,2022-06-24T10:20:00,completed,apple_pay,Germany,3.99,0.0,,30.09
O0000479,C04019,2023-05-26T22:41:00,completed,bank_transfer,Germany,3.99,0.0,CAM107,52.71
O0000480,C04019,2025-09-08T14:58:00,completed,bank_transfer,Germany,3.99,0.0,,13.15
O0000481,C00248,2025-01-21T00:34:00,completed,apple_pay,United Kingdom,0.0,0.0,,16.3
O0000482,C04019,2023-04-19T02:50:00,completed,credit_card,Germany,5.99,0.0,,30.01
O0000483,C04019,2025-05-16T04:19:00,completed,bank_transfer,Germany,5.99,0.0,,74.17
O0000484,C04019,2023-02-16T18:34:00,completed,bank_transfer,Germany,5.99,0.0,,78.45
O0000485,C01876,2023-06-11T22:29:00,completed,paypal,Brazil,9.99,15.0,CAM109,23.71
O0000486,C03728,2024-10-19T11:19:00,completed,paypal,India,3.99,10.0,CAM108,4.31
O0000487,C04019,2023-09-11T15:24:00,completed,bank_transfer,Germany,3.99,0.0,,12.52
O0000488,C00901,2022-05-27T06:48:00,completed,credit_card,India,0.0,0.0,CAM110,20.3
O0000489,C04019,2022-05-19T22:43:00,completed,apple_pay,Germany,3.99,0.0,,69.99
O0000490,C00248,2024-09-02T18:42:00,completed,google_pay,United Kingdom,3.99,0.0,,48.31
O0000491,C04019,2024-04-29T00:03:00,completed,credit_card,Germany,5.99,10.0,CAM106,118.85
O0000492,C04019,2023-09-11T03:40:00,completed,bank_transfer,Germany,5.99,0.0,,26.47
O0000493,C01073,2022-08-02T09:55:00,completed,credit_card,Canada,0.0,0.0,,13.01
O0000494,C04019,2023-08-19T15:46:00,completed,credit_card,Germany,3.99,0.0,,15.86
O0000495,C04019,2022-05-06T04:41:00,returned,credit_card,Germany,0.0,0.0,,297.72
O0000496,C00248,2023-08-08T03:17:00,completed,paypal,United Kingdom,3.99,0.0,,20.1
O0000497,C04019,2024-01-16T09:51:00,completed,credit_card,Germany,3.99,0.0,,49.69
O0000498,C04019,2025-03-01T00:27:00,completed,credit_card,Germany,3.99,0.0,,70.66
O0000499,C04041,2023-12-26T18:16:00,returned,apple_pay,France,3.99,20.0,CAM107,16.44
O0000500,C03832,2022-10-18T16:36:00,completed,paypal,France,3.99,0.0,,23.92
O0000501,C00248,2024-07-05T07:25:00,completed,google_pay,United Kingdom,5.99,5.0,CAM103,41.37
O0000502,C01876,2024-11-01T03:53:00,completed,apple_pay,Brazil,0.0,0.0,,15.67
O0000503,C02556,2024-09-04T16:00:00,completed,paypal,United Kingdom,3.99,0.0,,30.94
O0000504,C01073,2023-10-18T20:52:00,completed,google_pay,Canada,3.99,0.0,,15.11
O0000505,C04019,2024-05-25T00:00:00,completed,apple_pay,Germany,3.99,0.0,,20.84
O0000506,C04019,2024-08-28T10:44:00,completed,google_pay,Germany,5.99,15.0,CAM109,16.17
O0000507,C04019,2022-08-07T22:38:00,cancelled,bank_transfer,Germany,3.99,0.0,,187.11
O0000508,C00248,2024-01-04T03:40:00,completed,paypal,United Kingdom,3.99,0.0,,14.52
O0000509,C00525,2025-06-07T14:18:00,returned,credit_card,United States,0.0,0.0,,24.95
O0000510,C04019,2023-01-08T03:03:00,completed,apple_pay,Germany,3.99,20.0,CAM103,39.96
O0000511,C04019,2025-02-19T08:23:00,completed,paypal,Germany,0.0,0.0,CAM106,74.7
O0000512,C04019,2024-01-26T22:52:00,completed,bank_transfer,Germany,5.99,0.0,CAM109,27.93
O0000513,C01876,2025-05-17T17:01:00,completed,bank_transfer,Brazil,3.99,0.0,,17.83
O0000514,C01876,2024-05-07T07:50:00,completed,bank_transfer,Brazil,3.99,0.0,,78.3
O0000515,C04019,2024-04-18T01:25:00,completed,bank_transfer,Germany,3.99,0.0,,79.35
O0000516,C04019,2023-01-08T12:09:00,completed,google_pay,Germany,0.0,10.0,CAM107,23.01
O0000517,C04938,2025-09-05T13:24:00,completed,google_pay,Australia,5.99,0.0,,20.56
O0000518,C04019,2022-11-08T14:39:00,completed,credit_card,Germany,3.99,0.0,,20.12
O0000519,C00248,2023-04-02T05:09:00,completed,bank_transfer,United Kingdom,3.99,0.0,,22.95
O0000520,C00248,2024-07-22T10:02:00,completed,google_pay,United Kingdom,0.0,0.0,,14.56
O0000521,C04019,2025-08-06T12:18:00,completed,credit_card,Germany,3.99,0.0,,20.85
O0000522,C04019,2024-09-17T11:39:00,completed,bank_transfer,Germany,3.99,0.0,,30.28
O0000523,C04019,2023-05-15T09:48:00,completed,credit_card,Germany,3.99,0.0,,39.81
O0000524,C04019,2023-01-14T21:32:00,completed,google_pay,Germany,3.99,0.0,,89.76
O0000525,C04019,2025-06-27T23:43:00,completed,google_pay,Germany,3.99,0.0,,70.03
O0000526,C00248,2022-03-05T07:08:00,completed,apple_pay,United Kingdom,5.99,0.0,,99.27
O0000527,C04019,2024-01-14T20:01:00,completed,google_pay,Germany,3.99,0.0,,27.83
O0000528,C04019,2025-05-15T15:42:00,completed,bank_transfer,Germany,3.99,0.0,,15.86
O0000529,C03985,2024-11-12T15:51:00,completed,apple_pay,Germany,5.99,0.0,,21.59
O0000530,C04019,2024-12-20T00:30:00,cancelled,bank_transfer,Germany,0.0,0.0,,10.58
O0000531,C01876,2025-03-07T00:07:00,completed,bank_transfer,Brazil,5.99,0.0,,57.67
O0000532,C04019,2022-09-28T23:37:00,completed,bank_transfer,Germany,3.99,0.0,,29.47
O0000533,C04019,2022-02-01T00:58:00,completed,google_pay,Germany,5.99,0.0,,23.64
O0000534,C04019,2025-03-04T06:59:00,completed,bank_transfer,Germany,5.99,0.0,,31.64
O0000535,C00248,2022-01-16T16:16:00,completed,google_pay,United Kingdom,3.99,0.0,,19.47
O0000536,C04461,2024-12-29T08:24:00,completed,credit_card,United States,3.99,0.0,,14.9
O0000537,C04019,2023-12-08T06:04:00,completed,google_pay,Germany,3.99,0.0,,55.46
O0000538,C01876,2024-05-30T09:50:00,cancelled,google_pay,Brazil,5.99,0.0,,73.65
O0000539,C00248,2022-10-06T14:50:00,completed,credit_card,United Kingdom,3.99,0.0,CAM107,39.76
