order_item_id,order_id,product_id,quantity,item_price,item_cost
665,O0000562,P0131,1,52.63,41.84
666,O0000563,P0360,1,43.84,35.18
667,O0000564,P0354,1,110.11,61.97
668,O0000565,P0135,1,156.29,82.5
669,O0000566,P0393,1,7.96,5.54
670,O0000566,P0166,1,35.51,24.02
671,O0000567,P0316,1,25.48,12.22
672,O0000568,P0279,1,5.67,4.37
673,O0000568,P0364,1,16.3,13.77
674,O0000569,P0373,1,7.87,6.46
675,O0000570,P0240,1,25.47,21.26
676,O0000571,P0152,1,51.13,38.59
677,O0000572,P0345,1,25.98,20.19
678,O0000573,P0034,1,40.02,32.16
679,O0000574,P0240,1,25.47,21.04
680,O0000575,P0207,1,13.81,10.54
681,O0000576,P0309,1,11.22,7.93
682,O0000577,P0174,2,14.91,8.12
683,O0000578,P0145,1,13.01,5.47
684,O0000579,P0031,1,31.79,14.35
685,O0000580,P0148,1,49.04,23.18
686,O0000581,P0087,1,6.78,3.05
687,O0000582,P0151,1,8.95,7.56
688,O0000582,P0346,1,16.74,13.82
689,O0000582,P0156,1,13.93,6.3
690,O0000583,P0024,1,25.85,21.5
691,O0000584,P0028,1,19.28,10.11
692,O0000585,P0201,1,29.84,13.32
693,O0000586,P0091,1,37.25,30.75
694,O0000587,P0007,1,16.85,7.99
695,O0000588,P0376,1,7.37,3.64
696,O0000589,P0240,1,25.47,21.95
697,O0000590,P0190,1,22.11,14.29
698,O0000591,P0283,1,22.15,13.97
699,O0000592,P0299,1,14.58,7.27
700,O0000593,P0213,1,31.76,23.65
701,O0000594,P0354,1,110.11,61.16
702,O0000595,P0035,1,55.97,43.89
703,O0000596,P0143,1,5.0,3.89
704,O0000597,P0085,1,47.03,37.84
705,O0000598,P0247,1,84.85,52.79
706,O0000599,P0069,1,25.74,10.81
707,O0000600,P0239,1,24.64,18.66
708,O0000601,P0321,1,38.93,30.71
709,O0000602,P0383,1,192.23,83.76
710,O0000602,P0179,1,12.64,9.74
711,O0000602,P0321,1,38.93,30.51
712,O0000603,P0375,1,19.93,9.06
713,O0000604,P0227,1,32.25,18.05
714,O0000605,P0081,1,11.76,9.49
715,O0000605,P0012,1,31.54,18.7
716,O0000606,P0144,1,28.48,15.35
717,O0000607,P0378,1,23.49,13.64
718,O0000607,P0040,1,21.15,11.81
719,O0000607,P0105,1,23.07,18.8
720,O0000608,P0392,1,5.0,2.47
721,O0000608,P0003,1,20.34,8.66
722,O0000608,P0068,1,24.02,9.89
723,O0000609,P0394,1,13.17,7.93
724,O0000610,P0067,1,5.29,2.91
725,O0000610,P0080,1,25.92,12.99
726,O0000611,P0150,1,14.55,10.39
727,O0000612,P0014,1,20.48,13.36
728,O0000613,P0119,1,29.12,23.92
729,O0000614,P0395,1,36.98,22.13
730,O0000615,P0074,1,44.77,32.05
731,O0000616,P0031,1,31.79,13.88
732,O0000617,P0321,1,38.93,30.94
733,O0000618,P0267,2,16.05,7.73
734,O0000619,P0032,1,18.03,15.22
735,O0000620,P0193,1,55.76,46.95
736,O0000621,P0228,1,110.05,86.72
737,O0000622,P0039,1,16.72,9.18
738,O0000623,P0301,1,25.5,15.09
739,O0000624,P0322,1,20.85,17.63
740,O0000625,P0382,1,10.12,8.74
741,O0000626,P0167,1,25.94,21.01
742,O0000627,P0242,1,40.38,18.78
743,O0000628,P0377,1,5.0,4.21
744,O0000628,P0082,1,84.77,40.72
745,O0000629,P0181,1,24.13,14.33
746,O0000630,P0322,1,20.85,17.36
747,O0000631,P0079,1,7.1,5.08
748,O0000632,P0366,1,22.18,17.51
749,O0000633,P0041,1,46.99,37.0
750,O0000634,P0116,1,23.14,18.45
751,O0000634,P0236,1,72.46,59.12
752,O0000634,P0113,1,20.52,8.36
753,O0000635,P0209,1,48.72,22.62
754,O0000636,P0357,1,30.69,19.97
755,O0000637,P0286,1,7.86,4.45
756,O0000638,P0323,3,33.01,28.24
757,O0000639,P0099,1,11.25,6.21
758,O0000639,P0163,1,77.71,47.78
759,O0000640,P0178,2,31.37,23.47
760,O0000641,P0242,1,40.38,18.51
761,O0000641,P0166,1,35.51,24.93
762,O0000642,P0377,1,5.0,4.06
763,O0000643,P0031,1,31.79,13.65
764,O0000643,P0220,1,36.54,26.47
765,O0000643,P0301,1,25.5,15.46
766,O0000644,P0226,1,16.11,6.95
767,O0000645,P0394,1,13.17,8.05
768,O0000646,P0069,1,25.74,11.23
769,O0000647,P0376,1,7.37,3.69
770,O0000648,P0217,1,29.35,12.47
771,O0000648,P0102,1,34.13,22.27
772,O0000649,P0260,1,21.86,20.51
773,O0000650,P0276,1,20.56,15.91
774,O0000650,P0146,1,22.38,18.47
775,O0000650,P0142,1,14.57,10.31
776,O0000651,P0295,1,51.47,29.55
777,O0000652,P0075,1,75.36,52.61
778,O0000653,P0160,1,10.81,6.57
779,O0000654,P0002,1,21.96,14.81
780,O0000654,P0256,1,43.56,32.49
781,O0000655,P0385,1,28.75,14.37
782,O0000655,P0062,1,17.52,9.85
783,O0000656,P0332,1,18.9,14.87
784,O0000657,P0206,1,7.96,6.75
785,O0000658,P0237,2,22.38,12.92
786,O0000659,P0120,1,9.06,6.71
787,O0000660,P0275,1,22.42,17.59
788,O0000660,P0265,1,18.83,16.81
789,O0000661,P0168,1,18.02,12.0
790,O0000662,P0117,1,12.46,9.86
791,O0000662,P0092,1,31.11,24.44
792,O0000663,P0394,1,13.17,7.58
793,O0000664,P0175,1,15.31,6.85
794,O0000665,P0145,1,13.01,5.58
795,O0000666,P0082,1,84.77,38.6
796,O0000667,P0295,1,51.47,28.8
797,O0000668,P0214,1,12.66,8.37
798,O0000669,P0371,1,10.92,7.2
799,O0000670,P0256,1,43.56,32.63
800,O0000671,P0398,1,9.94,4.56
801,O0000672,P0115,1,35.82,30.8
802,O0000673,P0162,1,7.03,3.4
803,O0000674,P0145,1,13.01,5.25
804,O0000675,P0201,1,29.84,13.32
805,O0000676,P0214,1,12.66,8.72
806,O0000677,P0367,1,25.65,17.84
807,O0000678,P0354,3,110.11,62.73
808,O0000679,P0190,1,22.11,14.86
809,O0000679,P0308,2,31.88,23.3
810,O0000680,P0326,1,21.66,17.0
811,O0000681,P0207,1,13.81,10.76
812,O0000682,P0108,1,78.48,49.34
813,O0000683,P0190,1,22.11,14.85
814,O0000684,P0138,1,58.62,37.13
815,O0000685,P0003,2,20.34,8.81
816,O0000685,P0260,1,23.47,19.95
817,O0000686,P0350,1,11.21,5.26
818,O0000687,P0208,1,20.68,13.21
819,O0000687,P0273,1,14.02,11.31
820,O0000687,P0323,1,25.16,27.92
821,O0000688,P0261,1,5.0,3.4
822,O0000689,P0245,1,5.52,3.18
823,O0000690,P0172,1,39.28,32.24
824,O0000691,P0061,1,7.91,3.55
825,O0000692,P0359,1,20.6,19.47
826,O0000692,P0334,1,10.95,5.91
827,O0000693,P0169,1,87.25,53.64
828,O0000694,P0013,1,79.24,39.11
829,O0000694,P0133,1,13.22,8.89
830,O0000695,P0170,1,9.11,6.04
831,O0000695,P0074,1,44.77,33.29
832,O0000696,P0063,2,21.56,14.3
833,O0000696,P0345,1,25.98,19.16
834,O0000696,P0114,1,39.09,35.72
835,O0000697,P0200,1,14.07,7.12
836,O0000698,P0070,1,134.22,91.12
837,O0000699,P0043,1,32.76,25.33
838,O0000700,P0299,1,14.58,7.34
839,O0000701,P0226,1,16.11,7.31
840,O0000702,P0380,1,60.42,41.46
841,O0000703,P0386,1,21.86,10.79
842,O0000704,P0307,1,26.56,17.32
843,O0000705,P0034,1,40.02,30.87
844,O0000706,P0284,1,11.42,5.77
845,O0000706,P0170,1,9.11,6.01
846,O0000707,P0092,1,31.11,23.44
847,O0000707,P0321,1,36.53,30.92
848,O0000707,P0018,1,19.43,12.0
849,O0000708,P0180,1,14.22,12.19
850,O0000709,P0326,1,21.66,17.6
851,O0000710,P0379,1,107.68,45.23
852,O0000711,P0254,1,6.01,3.66
853,O0000712,P0145,1,13.01,5.35
854,O0000713,P0285,1,13.4,5.73
855,O0000714,P0057,1,13.99,7.31
856,O0000715,P0131,1,52.63,42.98
857,O0000716,P0223,1,141.44,77.79
858,O0000717,P0017,1,15.17,10.64
859,O0000718,P0201,1,26.86,13.12
860,O0000719,P0197,1,53.52,29.62
861,O0000720,P0177,2,50.38,38.0
862,O0000721,P0171,1,21.73,18.17
863,O0000722,P0331,1,49.25,29.6
864,O0000723,P0063,1,21.56,13.77
865,O0000724,P0192,1,130.83,72.72
866,O0000725,P0088,2,28.44,22.55
867,O0000726,P0172,1,39.28,33.25
868,O0000727,P0238,1,66.04,34.41
869,O0000728,P0380,1,60.42,42.21
870,O0000728,P0199,3,34.14,22.99
871,O0000728,P0131,1,52.63,41.59
872,O0000729,P0315,2,14.56,8.36
873,O0000730,P0321,2,31.99,31.39
874,O0000731,P0156,1,13.93,6.39
875,O0000731,P0333,1,5.0,3.14
876,O0000732,P0263,1,32.89,15.93
877,O0000733,P0373,1,8.74,6.57
878,O0000734,P0047,1,26.3,14.05
879,O0000735,P0020,1,10.53,8.46
880,O0000736,P0275,1,22.42,16.77
881,O0000737,P0399,1,16.13,11.18
882,O0000738,P0294,1,21.07,11.73
883,O0000739,P0348,1,16.31,12.86
884,O0000739,P0053,1,51.03,39.71
885,O0000739,P0320,1,77.73,45.46
886,O0000740,P0275,1,22.42,16.95
887,O0000740,P0035,1,55.97,41.23
888,O0000741,P0346,1,16.74,13.41
889,O0000742,P0252,1,66.0,35.74
890,O0000743,P0270,1,10.72,6.14
891,O0000744,P0318,1,15.46,11.22
892,O0000744,P0047,1,23.67,14.07
893,O0000744,P0127,1,37.04,28.77
894,O0000745,P0336,1,93.8,75.51
895,O0000746,P0061,1,7.12,3.64
896,O0000747,P0100,1,46.05,34.96
897,O0000748,P0121,1,12.1,8.43
898,O0000749,P0157,1,34.99,22.3
899,O0000750,P0318,1,15.46,11.42
900,O0000751,P0140,1,42.25,19.16
901,O0000752,P0307,1,26.56,17.3
902,O0000753,P0023,1,8.48,7.01
903,O0000754,P0098,1,35.84,17.77
904,O0000755,P0316,1,25.48,12.23
905,O0000756,P0137,1,16.82,7.87
906,O0000757,P0371,1,10.92,7.26
907,O0000758,P0021,1,47.37,26.29
908,O0000759,P0056,1,53.25,44.18
909,O0000760,P0202,1,16.35,12.71
910,O0000761,P0120,1,6.6,6.63
911,O0000761,P0128,1,37.0,30.22
912,O0000761,P0385,1,28.75,14.34
913,O0000762,P0316,1,25.48,11.62
914,O0000763,P0111,1,10.42,8.53
915,O0000764,P0067,1,5.29,2.8
916,O0000765,P0251,1,41.11,29.24
917,O0000766,P0369,1,21.62,16.96
918,O0000766,P0371,1,10.92,7.13
919,O0000767,P0032,1,18.03,15.78
920,O0000767,P0162,1,7.81,3.41
921,O0000768,P0381,1,19.78,8.72
922,O0000768,P0021,1,47.37,26.22
923,O0000769,P0263,1,32.89,15.89
924,O0000770,P0080,1,25.92,13.0
925,O0000771,P0013,1,79.24,38.18
926,O0000772,P0358,1,9.97,6.83
927,O0000773,P0367,1,25.65,17.0
928,O0000774,P0299,1,11.61,7.32
929,O0000774,P0385,1,23.29,14.2
930,O0000774,P0043,1,32.76,24.52
931,O0000775,P0182,1,26.95,20.36
932,O0000775,P0211,1,24.17,10.45
933,O0000776,P0089,1,30.2,16.85
934,O0000777,P0019,1,24.27,10.31
935,O0000778,P0395,1,51.86,21.63
936,O0000779,P0076,1,5.82,5.06
937,O0000780,P0177,1,50.38,36.91
938,O0000781,P0047,1,26.3,14.83
939,O0000782,P0393,1,7.96,5.47
940,O0000783,P0080,1,25.92,12.45
941,O0000784,P0297,1,8.01,3.6
942,O0000784,P0381,1,19.78,8.55
943,O0000784,P0089,1,30.2,17.39
944,O0000785,P0380,1,60.42,43.19
945,O0000786,P0086,1,9.16,6.13
946,O0000787,P0298,1,36.25,18.26
947,O0000788,P0385,1,28.75,14.37
948,O0000789,P0249,1,127.56,101.75
949,O0000790,P0279,1,7.3,4.54
950,O0000791,P0059,1,31.09,12.69
951,O0000792,P0104,1,13.42,7.13
952,O0000792,P0094,1,24.69,23.92
953,O0000793,P0014,1,20.48,13.07
954,O0000794,P0229,1,11.96,9.78
955,O0000795,P0303,1,20.26,17.04
956,O0000796,P0021,1,47.37,26.83
957,O0000797,P0366,1,22.18,17.79
958,O0000798,P0125,1,58.35,33.41
959,O0000799,P0074,1,44.77,32.37
960,O0000800,P0379,1,107.68,44.53
961,O0000801,P0208,1,20.68,13.33
962,O0000802,P0102,1,34.13,22.9
963,O0000803,P0377,1,4.5,4.1
964,O0000804,P0284,2,11.42,6.08
965,O0000805,P0068,1,24.02,10.47
966,O0000806,P0160,1,10.81,6.73
967,O0000807,P0296,1,99.6,98.43
968,O0000808,P0252,1,73.33,36.95
969,O0000809,P0215,1,22.49,11.66
970,O0000810,P0080,1,25.92,12.64
971,O0000811,P0139,1,13.84,9.67
972,O0000812,P0075,1,54.88,50.82
973,O0000812,P0034,1,40.02,31.86
974,O0000812,P0260,1,18.19,20.63
975,O0000813,P0208,1,20.68,14.07
976,O0000813,P0265,1,23.33,16.78
977,O0000813,P0294,1,21.07,12.19
978,O0000814,P0086,1,9.16,5.9
979,O0000814,P0011,1,10.91,6.06
980,O0000815,P0193,1,55.76,46.19
981,O0000816,P0180,1,13.49,12.33
982,O0000817,P0251,1,41.11,30.68
983,O0000818,P0035,1,55.97,43.81
984,O0000819,P0394,1,13.17,7.7
985,O0000820,P0340,1,61.25,48.18
986,O0000821,P0166,1,35.51,25.62
987,O0000821,P0227,1,32.25,18.07
988,O0000822,P0357,1,30.69,19.84
989,O0000823,P0187,1,69.71,37.87
990,O0000824,P0140,1,42.25,18.42
991,O0000825,P0269,1,20.27,11.61
992,O0000826,P0264,2,11.57,6.71
993,O0000827,P0316,1,25.48,11.74
994,O0000828,P0011,1,10.91,5.74
995,O0000829,P0300,1,16.61,9.12
996,O0000830,P0360,1,43.84,36.2
997,O0000831,P0286,1,7.86,4.47
998,O0000832,P0204,1,29.54,24.99
999,O0000833,P0053,1,51.03,38.25
1000,O0000834,P0242,1,40.38,19.24
1001,O0000835,P0278,1,15.48,9.72
1002,O0000836,P0194,1,46.22,34.4
1003,O0000837,P0287,1,14.63,6.67
1004,O0000837,P0232,1,106.18,88.0
1005,O0000838,P0103,1,20.16,10.95
1006,O0000839,P0242,1,40.38,19.23
1007,O0000839,P0075,1,69.45,51.79
1008,O0000840,P0289,1,94.61,71.23
1009,O0000841,P0206,1,7.96,6.58
1010,O0000842,P0165,1,11.19,5.04
1011,O0000843,P0344,1,12.43,9.43
1012,O0000844,P0294,1,21.07,11.87
1013,O0000845,P0287,1,13.17,6.59
1014,O0000846,P0193,1,57.76,47.64
1015,O0000847,P0043,2,32.76,24.92
1016,O0000848,P0376,1,7.37,3.52
1017,O0000849,P0056,1,53.25,44.68
1018,O0000850,P0129,1,37.04,28.39
1019,O0000850,P0104,1,13.42,7.02
1020,O0000851,P0094,1,26.39,23.71
1021,O0000852,P0260,1,23.47,20.16
1022,O0000853,P0386,1,21.86,11.04
1023,O0000854,P0269,1,20.27,11.58
1024,O0000855,P0362,1,35.77,23.83
1025,O0000855,P0397,1,39.33,18.07
1026,O0000856,P0200,1,15.63,7.06
1027,O0000857,P0319,1,37.48,23.55
1028,O0000857,P0160,1,10.81,6.52
1029,O0000857,P0347,1,56.26,25.38
1030,O0000858,P0227,1,32.25,17.53
1031,O0000859,P0205,1,6.93,5.78
1032,O0000859,P0308,1,44.75,24.44
1033,O0000860,P0187,1,69.71,38.65
1034,O0000861,P0009,1,29.77,18.01
1035,O0000862,P0190,1,22.11,14.79
1036,O0000862,P0103,1,20.16,10.33
1037,O0000862,P0074,1,44.77,33.55
1038,O0000863,P0290,1,49.67,32.5
1039,O0000863,P0394,1,13.17,8.0
1040,O0000864,P0125,1,46.92,32.53
1041,O0000865,P0047,1,26.3,14.49
1042,O0000866,P0360,1,30.99,35.13
1043,O0000867,P0257,1,90.28,72.9
1044,O0000868,P0347,1,56.26,26.52
1045,O0000868,P0246,1,68.18,47.56
1046,O0000869,P0046,1,85.77,50.84
1047,O0000869,P0339,1,7.52,3.52
1048,O0000870,P0058,1,18.88,11.33
1049,O0000871,P0254,1,6.01,3.72
1050,O0000872,P0319,1,37.48,23.24
1051,O0000873,P0320,1,77.73,45.52
1052,O0000873,P0300,1,16.61,8.68
1053,O0000874,P0334,1,10.95,5.87
1054,O0000875,P0157,1,25.35,21.98
1055,O0000876,P0279,1,7.3,4.5
1056,O0000877,P0086,1,9.16,5.85
1057,O0000878,P0062,2,17.52,10.14
1058,O0000879,P0386,2,21.86,10.87
1059,O0000880,P0326,1,21.66,17.46
1060,O0000881,P0346,1,16.74,13.82
1061,O0000882,P0310,1,38.72,23.47
1062,O0000883,P0336,1,93.8,78.31
1063,O0000884,P0313,1,40.89,19.15
1064,O0000885,P0226,1,16.11,7.16
1065,O0000886,P0298,1,38.49,17.91
1066,O0000887,P0137,1,16.82,7.54
1067,O0000888,P0038,1,19.16,13.63
1068,O0000889,P0332,1,18.9,14.9
1069,O0000890,P0062,1,17.52,9.95
1070,O0000891,P0157,1,28.9,21.63
1071,O0000892,P0290,1,49.67,31.73
1072,O0000893,P0328,1,15.71,8.38
1073,O0000894,P0113,1,20.52,8.49
1074,O0000894,P0220,1,36.54,25.61
1075,O0000895,P0391,1,66.48,31.3
1076,O0000896,P0308,1,44.75,24.6
1077,O0000897,P0136,1,4.63,3.8
1078,O0000898,P0278,1,15.48,10.0
1079,O0000899,P0077,1,7.9,4.71
1080,O0000900,P0218,1,24.78,16.01
1081,O0000901,P0061,1,7.91,3.66
1082,O0000902,P0013,1,79.24,40.53
1083,O0000903,P0233,1,63.03,53.34
1084,O0000904,P0007,1,16.85,8.04
1085,O0000905,P0237,1,22.38,13.54
1086,O0000906,P0056,1,53.25,43.55
1087,O0000907,P0129,1,37.04,29.28
1088,O0000908,P0120,1,9.06,6.57
1089,O0000909,P0158,1,45.59,20.58
1090,O0000910,P0288,1,10.33,8.44
1091,O0000911,P0058,1,18.88,11.59
1092,O0000911,P0309,1,14.44,7.72
1093,O0000912,P0145,1,13.01,5.49
1094,O0000913,P0382,1,10.12,8.66
1095,O0000913,P0333,1,5.0,3.13
1096,O0000914,P0256,1,43.56,34.0
1097,O0000915,P0277,1,15.0,9.25
1098,O0000916,P0128,2,37.0,30.34
1099,O0000917,P0364,1,11.6,13.19
1100,O0000918,P0255,1,19.78,12.84
1101,O0000919,P0392,1,5.0,2.39
1102,O0000920,P0104,1,13.42,6.77
1103,O0000920,P0226,1,14.5,7.03
1104,O0000921,P0291,1,23.49,17.44
1105,O0000922,P0282,1,31.47,20.34
1106,O0000923,P0208,1,20.68,13.72
1107,O0000924,P0190,1,22.11,15.21
1108,O0000925,P0221,1,137.35,92.24
1109,O0000926,P0340,1,61.25,46.03
1110,O0000927,P0240,1,25.47,21.86
1111,O0000927,P0119,1,26.21,24.98
1112,O0000927,P0184,1,20.87,12.3
1113,O0000928,P0109,1,40.47,22.09
1114,O0000928,P0192,1,130.83,71.82
1115,O0000929,P0032,1,18.03,15.31
1116,O0000930,P0061,1,7.91,3.65
1117,O0000931,P0210,1,21.59,13.33
1118,O0000932,P0156,1,13.93,6.3
1119,O0000933,P0060,1,30.23,19.49
1120,O0000934,P0331,1,49.25,28.18
1121,O0000935,P0176,1,48.41,34.0
1122,O0000936,P0299,1,14.58,6.98
1123,O0000937,P0301,1,25.5,15.29
1124,O0000938,P0272,1,25.23,19.14
1125,O0000939,P0024,1,28.72,21.78
1126,O0000940,P0206,1,7.96,6.6
1127,O0000941,P0171,1,21.73,18.12
1128,O0000942,P0016,1,26.81,12.96
1129,O0000943,P0060,1,30.23,19.76
1130,O0000944,P0205,1,7.7,6.0
1131,O0000945,P0235,1,6.23,5.43
1132,O0000946,P0341,1,40.7,32.77
1133,O0000947,P0340,1,61.25,45.59
1134,O0000948,P0386,1,21.86,11.08
1135,O0000949,P0306,1,44.89,30.93
1136,O0000950,P0095,1,31.01,12.88
1137,O0000951,P0070,1,176.02,96.2
1138,O0000952,P0227,1,32.25,17.77
1139,O0000953,P0038,1,19.16,13.21
1140,O0000954,P0007,1,16.85,8.48
1141,O0000955,P0365,1,11.12,9.22
1142,O0000956,P0180,1,15.67,12.08
1143,O0000956,P0248,1,26.91,21.36
1144,O0000957,P0240,1,25.47,20.68
1145,O0000958,P0096,1,13.85,6.74
1146,O0000959,P0109,1,40.47,21.51
1147,O0000960,P0343,1,16.99,8.93
1148,O0000961,P0230,1,36.36,28.46
1149,O0000962,P0395,1,43.43,21.3
1150,O0000963,P0102,1,34.13,23.26
1151,O0000964,P0156,1,13.93,6.24
1152,O0000965,P0108,1,78.48,48.71
1153,O0000966,P0317,1,54.87,27.94
1154,O0000967,P0321,1,38.93,30.82
1155,O0000967,P0186,1,47.03,38.34
1156,O0000967,P0176,1,48.41,33.86
1157,O0000968,P0035,1,55.97,43.57
1158,O0000969,P0034,1,40.02,30.26
1159,O0000970,P0008,1,37.87,18.31
1160,O0000970,P0228,1,110.05,84.4
1161,O0000971,P0257,1,77.17,73.24
1162,O0000972,P0154,1,56.03,28.36
1163,O0000972,P0025,1,44.29,19.14
1164,O0000972,P0235,1,6.23,5.26
1165,O0000973,P0086,1,9.16,5.91
1166,O0000974,P0024,1,28.72,22.35
1167,O0000975,P0199,1,34.14,23.3
1168,O0000976,P0270,1,10.72,6.06
1169,O0000977,P0371,1,10.92,7.05
1170,O0000978,P0364,1,16.3,13.36
1171,O0000978,P0223,1,141.44,74.7
1172,O0000979,P0001,1,36.5,26.37
1173,O0000980,P0034,1,40.02,32.2
1174,O0000981,P0325,1,26.29,17.76
1175,O0000982,P0356,1,81.19,66.31
1176,O0000983,P0352,1,8.78,8.34
1177,O0000984,P0379,1,107.68,43.47
1178,O0000985,P0208,1,20.68,13.41
1179,O0000986,P0056,1,47.92,43.34
1180,O0000987,P0330,1,15.77,11.43
1181,O0000988,P0045,1,18.02,15.22
1182,O0000989,P0173,2,30.72,13.7
1183,O0000990,P0102,1,34.13,21.97
1184,O0000991,P0313,1,31.85,19.63
1185,O0000992,P0051,1,9.68,10.73
1186,O0000993,P0130,1,534.96,388.51
1187,O0000994,P0238,1,50.08,35.68
1188,O0000995,P0007,1,16.85,8.28
1189,O0000996,P0095,1,31.01,13.07
1190,O0000997,P0059,1,31.09,12.31
1191,O0000998,P0029,1,16.97,8.96
1192,O0000999,P0173,1,30.72,13.55
1193,O0001000,P0327,1,32.14,16.08
1194,O0001001,P0326,1,21.66,17.61
1195,O0001001,P0019,1,24.27,10.22
1196,O0001002,P0190,1,22.11,14.62
1197,O0001003,P0184,1,20.87,12.79
1198,O0001004,P0386,2,21.86,10.64
1199,O0001005,P0176,2,48.41,34.53
1200,O0001006,P0219,1,17.73,16.83
1201,O0001007,P0338,1,4.5,3.44
1202,O0001008,P0298,1,38.49,17.92
1203,O0001009,P0269,1,22.52,11.45
1204,O0001010,P0034,1,36.02,30.46
1205,O0001011,P0335,1,24.9,12.96
1206,O0001012,P0293,1,10.7,5.7
1207,O0001013,P0011,1,10.91,5.89
1208,O0001014,P0174,1,14.91,8.41
1209,O0001015,P0381,1,19.78,9.03
1210,O0001016,P0179,2,12.64,9.51
1211,O0001017,P0139,1,10.94,9.56
1212,O0001018,P0029,1,16.97,8.82
1213,O0001019,P0300,1,16.61,9.09
1214,O0001020,P0056,1,53.25,43.28
1215,O0001021,P0005,1,70.57,36.52
1216,O0001022,P0099,1,11.25,6.35
1217,O0001022,P0209,1,48.72,22.7
1218,O0001022,P0019,1,24.27,10.08
1219,O0001023,P0084,1,18.96,15.59
1220,O0001024,P0332,1,18.9,14.82
1221,O0001025,P0121,1,12.1,8.39
1222,O0001026,P0345,1,25.98,19.02
1223,O0001027,P0175,1,15.31,7.0
1224,O0001028,P0056,1,53.25,42.6
1225,O0001029,P0270,1,10.72,6.05
1226,O0001029,P0132,1,41.31,22.65
1227,O0001030,P0181,1,24.13,14.24
1228,O0001030,P0229,1,11.96,9.98
1229,O0001031,P0310,1,38.72,23.23
1230,O0001032,P0180,1,15.67,11.92
1231,O0001033,P0398,1,9.94,4.36
1232,O0001034,P0158,2,45.59,20.48
1233,O0001035,P0130,1,534.96,367.94
1234,O0001035,P0043,3,32.76,24.57
1235,O0001035,P0081,1,11.76,10.06
1236,O0001036,P0236,1,72.46,57.7
1237,O0001037,P0259,1,6.28,3.81
1238,O0001038,P0204,1,29.54,25.15
1239,O0001039,P0050,1,32.64,24.41
1240,O0001040,P0047,1,26.3,14.69
1241,O0001041,P0225,1,5.0,3.41
1242,O0001042,P0241,1,17.11,10.12
1243,O0001042,P0025,1,44.29,19.41
1244,O0001043,P0270,1,10.72,6.28
1245,O0001044,P0001,1,36.5,27.29
1246,O0001045,P0323,1,24.91,26.98
1247,O0001046,P0389,1,20.01,12.8
1248,O0001047,P0339,1,7.52,3.47
1249,O0001048,P0125,1,58.35,32.14
1250,O0001049,P0378,1,23.49,13.74
1251,O0001050,P0241,1,15.4,10.7
1252,O0001051,P0269,1,22.52,11.04
1253,O0001051,P0318,1,15.46,11.45
1254,O0001052,P0296,1,113.02,94.56
1255,O0001052,P0047,1,26.3,14.54
1256,O0001053,P0008,1,37.87,18.38
1257,O0001054,P0125,1,58.35,33.26
1258,O0001055,P0370,1,17.44,7.01
1259,O0001056,P0307,1,26.56,17.61
1260,O0001057,P0108,1,55.26,51.08
1261,O0001058,P0032,1,18.03,15.47
1262,O0001059,P0038,1,19.16,13.65
1263,O0001060,P0389,1,20.01,13.1
1264,O0001061,P0200,1,15.63,7.17
1265,O0001062,P0375,1,19.93,9.13
1266,O0001063,P0291,1,26.1,17.31
1267,O0001063,P0012,1,31.54,17.92
1268,O0001064,P0002,1,15.93,15.32
1269,O0001065,P0001,1,36.5,27.1
1270,O0001066,P0286,1,7.86,4.24
1271,O0001067,P0191,1,12.75,6.82
1272,O0001067,P0019,3,24.27,10.44
1273,O0001068,P0248,1,24.26,21.31
1274,O0001069,P0043,1,32.76,23.91
1275,O0001070,P0064,1,33.89,25.21
1276,O0001071,P0321,2,38.93,30.93
1277,O0001072,P0248,1,26.91,21.9
1278,O0001073,P0038,1,19.16,13.15
1279,O0001074,P0294,1,21.07,11.66
1280,O0001075,P0117,1,12.46,9.98
1281,O0001075,P0307,1,26.56,17.96
1282,O0001076,P0059,1,31.09,12.48
1283,O0001077,P0297,1,7.21,3.63
1284,O0001078,P0344,2,11.19,9.37
1285,O0001079,P0238,1,66.04,34.93
1286,O0001080,P0191,2,12.75,6.89
1287,O0001081,P0110,1,12.36,5.2
1288,O0001082,P0039,1,14.15,9.36
1289,O0001083,P0208,1,20.68,13.31
1290,O0001084,P0240,1,25.47,21.88
1291,O0001085,P0248,1,26.91,21.82
1292,O0001086,P0119,1,22.95,23.51
1293,O0001087,P0167,1,25.94,21.27
1294,O0001088,P0133,1,13.22,9.02
1295,O0001088,P0021,1,47.37,25.22
1296,O0001089,P0027,1,22.36,13.16
1297,O0001090,P0286,1,7.86,4.27
1298,O0001091,P0326,1,21.66,17.37
1299,O0001092,P0041,2,46.99,38.23
1300,O0001093,P0062,1,17.52,9.81
1301,O0001094,P0390,1,81.71,48.37
1302,O0001095,P0080,1,25.92,12.21
1303,O0001096,P0086,1,9.16,5.92
1304,O0001096,P0377,1,5.0,4.04
1305,O0001096,P0248,1,21.81,21.8
1306,O0001097,P0375,1,19.93,9.51
1307,O0001098,P0160,1,9.42,6.68
1308,O0001099,P0107,1,24.79,16.44
1309,O0001100,P0239,1,24.64,19.07
1310,O0001101,P0097,1,109.14,76.04
1311,O0001102,P0348,1,16.31,13.24
1312,O0001102,P0258,1,8.13,7.0
1313,O0001102,P0283,1,22.15,14.62
1314,O0001103,P0084,1,18.96,15.22
